Correlation,Article 1,Article 2
1.0,50520753,50445320
1.0,50520753,90262196
1.0,20468110,60518108
1.0,80272841,80261258
1.0,80272841,70246683
1.0,80272841,30277959
1.0,80272841,60273417
1.0,80272841,90382882
1.0,60427523,30421240
1.0,30421240,60427523
1.0,20468110,90538001
1.0,20468110,50258323
1.0,50258323,20468110
1.0,549546,50353612
1.0,20518474,30351143
1.0,50445320,20532309
1.0,90538001,20543001
1.0,90538001,542998
1.0,90538001,20468110
1.0,90538001,50258323
1.0,90538001,488425
1.0,90538001,50353612
1.0,90538001,40448036
1.0,90538001,40508884
1.0,50353612,30546966
1.0,50353612,20468110
1.0,50353612,20518474
1.0,50353612,549546
1.0,50258323,488425
1.0,50258323,30351143
1.0,50258323,30514791
1.0,50258323,90538001
1.0,50258323,30546966
1.0,30514791,549546
1.0,30514791,20518474
1.0,30514791,50353612
1.0,30514791,20468110
1.0,90538001,549546
1.0,90538001,30351143
1.0,20518474,488425
1.0,90538001,70532062
1.0,90538001,20518474
1.0,90538001,90279719
1.0,90538001,50213546
1.0,90538001,20508408
1.0,90538001,40508407
1.0,90538001,20448834
1.0,90538001,40323654
1.0,90538001,50512649
1.0,90538001,177225
1.0,90538001,70466811
1.0,90538001,70213545
1.0,90538001,90213549
1.0,90538001,30213552
1.0,90538001,20132453
1.0,90538001,20312492
1.0,50353612,488425
1.0,50353612,30351143
1.0,50353612,30514791
1.0,50353612,90538001
1.0,50353612,50258323
1.0,30514791,30546966
1.0,50445320,10510299
1.0,90538001,30514791
1.0,30514791,50258323
1.0,80326778,50509374
1.0,80326778,70527720
1.0,30351143,20518474
1.0,80326778,30326771
1.0,10365419,30483148
1.0,10365419,60400000
1.0,10365419,30479740
1.0,60400000,30483148
1.0,60400000,30479740
1.0,60400000,10365419
1.0,30479740,30483148
1.0,30479740,60400000
1.0,30479740,10365419
1.0,30483148,60400000
1.0,30483148,30479740
1.0,30351143,549546
1.0,50445320,90262196
1.0,50445320,10515485
1.0,20532309,50520753
1.0,20532309,10510299
1.0,20532309,50445320
1.0,70527720,30326771
1.0,70527720,80326778
1.0,30351143,50353612
1.0,30351143,20468110
1.0,30514791,90538001
1.0,30514791,30351143
1.0,30514791,488425
1.0,30326771,50509374
1.0,30326771,80326778
1.0,30326771,70527720
1.0,50509374,80326778
1.0,50509374,70527720
1.0,50509374,30326771
1.0,90538001,30546966
1.0,50445320,50520753
1.0,70292104,40351741
1.0,70292104,30351746
1.0,70527720,50509374
0.9999,10446883,338412
0.9999,10446883,70404026
0.9999,10446883,70214564
0.9999,10446883,70529088
0.9999,10446883,50356187
0.9999,10446883,10203610
0.9999,10446883,10246308
0.9999,20278167,50456592
0.9999,20278167,60159520
0.9999,80429757,20300248
0.9999,80429757,50456592
0.9999,80429757,70193321
0.9999,80429757,70286645
0.9999,10446883,90529087
0.9999,10446883,257298
0.9999,10446883,10486732
0.9999,80429757,40504249
0.9999,80429757,60452174
0.9999,80429757,80532684
0.9999,80429757,80089239
0.9999,80429757,95685100
0.9999,20278167,40217955
0.9999,80429757,50525642
0.9999,80429757,10520260
0.9999,80429757,70456591
0.9999,80429757,60193128
0.9999,80429757,80275887
0.9999,80429757,502474
0.9999,80429757,30456593
0.9999,80429757,40501892
0.9999,80429757,20502166
0.9999,80429757,70238541
0.9999,80429757,60159520
0.9999,20278167,70238541
0.9999,20278167,70193321
0.9999,10446883,20214566
0.9999,20278167,70286645
0.9999,20278167,40504249
0.9999,20278167,60452174
0.9999,20278167,80089239
0.9999,20278167,20275814
0.9999,20278167,20300248
0.9999,20278167,95685100
0.9999,20278167,50525642
0.9999,20278167,70456591
0.9999,10446883,20246708
0.9999,10446883,10446557
0.9999,20278167,50471026
0.9999,10446883,20423602
0.9999,10446883,60342656
0.9999,20278167,80275887
0.9999,20278167,502474
0.9999,20278167,30456593
0.9999,20278167,428549
0.9999,20278167,40501892
0.9999,20278167,80429757
0.9999,20278167,10409932
0.9999,20278167,20502166
0.9999,80429757,20278167
0.9999,10368489,50335618
0.9999,60293566,50293604
0.9999,70256931,60533057
0.9999,70256931,80331930
0.9999,70256931,50518477
0.9999,70256931,90277961
0.9999,70256931,50257253
0.9999,70256931,50330606
0.9999,70256931,90404822
0.9999,70256931,80509481
0.9999,70256931,214505
0.9999,70256931,40256895
0.9999,70256931,80214549
0.9999,70256931,50214560
0.9999,70256931,40277992
0.9999,70256931,80410055
0.9999,70256931,80257261
0.9999,70256931,10257306
0.9999,70256931,50518910
0.9999,70256931,10357004
0.9999,70256931,20484817
0.9999,80524882,70205480
0.9999,40295528,60245962
0.9999,40295528,351248
0.9999,40295528,70245952
0.9999,40295528,40291667
0.9999,70256931,80214568
0.9999,70256931,10333065
0.9999,60293566,40351246
0.9999,70256931,50308196
0.9999,90124534,60454026
0.9999,90124534,50277977
0.9999,90124534,30217135
0.9999,90124534,50486650
0.9999,90124534,50246306
0.9999,90124534,40301124
0.9999,90124534,30217159
0.9999,90124534,30263245
0.9999,90124534,60217228
0.9999,90124534,20467629
0.9999,90124534,60261103
0.9999,90124534,359206
0.9999,70256931,257298
0.9999,70256931,30214504
0.9999,70256931,40211977
0.9999,70256931,70277995
0.9999,70256931,70534645
0.9999,70256931,246417
0.9999,70256931,70246683
0.9999,70256931,10246308
0.9999,70256931,70346932
0.9999,70256931,70214564
0.9999,70256931,90429771
0.9999,40295528,10244743
0.9999,40295528,40294982
0.9999,40295528,70488318
0.9999,40295528,40291672
0.9999,10368489,70214564
0.9999,10368489,70529088
0.9999,10368489,50356187
0.9999,10368489,80534372
0.9999,10368489,228705
0.9999,10368489,70246386
0.9999,10368489,20246360
0.9999,10368489,40480856
0.9999,10368489,20320802
0.9999,10368489,10529086
0.9999,10368489,20329195
0.9999,10368489,20207410
0.9999,10368489,30246722
0.9999,10368489,40256895
0.9999,10368489,60442383
0.9999,10368489,10257306
0.9999,10368489,10357004
0.9999,60293566,70490948
0.9999,60293566,40348715
0.9999,60293566,60245957
0.9999,60293566,40393661
0.9999,60293566,40296311
0.9999,60293566,296313
0.9999,10368489,10246308
0.9999,10368489,20519888
0.9999,10368489,10446557
0.9999,60293566,351248
0.9999,40295528,60295532
0.9999,40295528,70490948
0.9999,40295528,40348715
0.9999,40295528,60245957
0.9999,40295528,40393661
0.9999,40295528,40296311
0.9999,40295528,296313
0.9999,40295528,40351246
0.9999,40295528,50293604
0.9999,60293566,60245962
0.9999,60293566,70245952
0.9999,10368489,30263245
0.9999,60293566,40291667
0.9999,60293566,10244743
0.9999,60293566,40294982
0.9999,60293566,70488318
0.9999,60293566,40291672
0.9999,60293566,60295532
0.9999,10368489,10486732
0.9999,10446883,30214504
0.9999,10368489,60342656
0.9999,10368489,20423602
0.9999,10446883,228705
0.9999,80524882,30205613
0.9999,10446883,30404028
0.9999,40256895,70256931
0.9999,40256895,10301125
0.9999,40256895,60261103
0.9999,40256895,20467629
0.9999,40256895,40211977
0.9999,40256895,20423602
0.9999,40256895,70277995
0.9999,40256895,40301124
0.9999,40256895,50246306
0.9999,40256895,20246708
0.9999,40256895,50277977
0.9999,40256895,90124534
0.9999,40256895,90246328
0.9999,40256895,30382347
0.9999,40256895,50356187
0.9999,40256895,80331930
0.9999,10446883,40480856
0.9999,40256895,228705
0.9999,40256895,20201724
0.9999,40256895,10368489
0.9999,40256895,10486732
0.9999,40256895,60246396
0.9999,40256895,80435188
0.9999,40256895,60211274
0.9999,40256895,30278727
0.9999,40256895,60529084
0.9999,40256895,50257253
0.9999,40256895,40480856
0.9999,40256895,90404822
0.9999,40256895,90201725
0.9999,40256895,80509481
0.9999,10331194,90160211
0.9999,10331194,40331164
0.9999,10331194,10246308
0.9999,10331194,20331198
0.9999,30246722,10257306
0.9999,30246722,10357004
0.9999,70238541,50525642
0.9999,70238541,70246386
0.9999,70238541,70456591
0.9999,70238541,30214504
0.9999,70238541,80275887
0.9999,70238541,30256891
0.9999,70238541,30404028
0.9999,70238541,553232
0.9999,70238541,70512648
0.9999,70238541,502474
0.9999,70238541,30456593
0.9999,70238541,40501892
0.9999,70238541,80429757
0.9999,70238541,60344735
0.9999,70238541,30553235
0.9999,70238541,20502166
0.9999,70238541,50471026
0.9999,70238541,10446883
0.9999,70238541,257298
0.9999,70238541,50214560
0.9999,70238541,90246352
0.9999,70238541,70257638
0.9999,70238541,50404032
0.9999,10331194,10436978
0.9999,10331194,30263245
0.9999,10331194,80331063
0.9999,10331194,330982
0.9999,40256895,50357002
0.9999,40256895,70277981
0.9999,40256895,10446883
0.9999,20246708,30214504
0.9999,20246708,30263245
0.9999,20246708,338412
0.9999,20246708,421185
0.9999,20246708,10246308
0.9999,20246708,70214564
0.9999,20246708,70346932
0.9999,20246708,10203610
0.9999,20246708,90529087
0.9999,20246708,70214559
0.9999,20246708,20246360
0.9999,20246708,90256893
0.9999,20246708,60344735
0.9999,20246708,30277959
0.9999,20246708,70238541
0.9999,20246708,10211276
0.9999,20246708,10446883
0.9999,20246708,30246722
0.9999,20246708,214505
0.9999,20246708,40256895
0.9999,20246708,60442383
0.9999,20246708,50214560
0.9999,20246708,40458191
0.9999,60509142,40257296
0.9999,60509142,70509132
0.9999,60509142,30214504
0.9999,60509142,10263232
0.9999,60509142,90509145
0.9999,60509142,10509125
0.9999,60509142,20510939
0.9999,20246708,50334303
0.9999,20246708,257298
0.9999,40256895,20207410
0.9999,10331194,60505511
0.9999,40256895,414830
0.9999,40256895,80214549
0.9999,40256895,60442383
0.9999,40256895,40277992
0.9999,40256895,10442385
0.9999,40256895,10458183
0.9999,40256895,80257261
0.9999,40256895,40249541
0.9999,40256895,90190524
0.9999,10331194,80436965
0.9999,10331194,70246348
0.9999,10331194,362746
0.9999,10331194,10385926
0.9999,10331194,20524677
0.9999,10331194,60331059
0.9999,10331194,307552
0.9999,10331194,30514036
0.9999,10331194,514033
0.9999,10331194,40497828
0.9999,10331194,70514039
0.9999,10331194,20451379
0.9999,10331194,80362974
0.9999,10331194,10257306
0.9999,10331194,50497818
0.9999,10331194,10330948
0.9999,10331194,60331200
0.9999,10331194,20334314
0.9999,10331194,90446148
0.9999,10331194,70330945
0.9999,30246722,60442383
0.9999,30246722,214505
0.9999,30246722,10446883
0.9999,461379,80435942
0.9999,461379,30493350
0.9999,461379,20393247
0.9999,461379,10492455
0.9999,461379,40499002
0.9999,461379,20476346
0.9999,461379,80393249
0.9999,461379,90066708
0.9999,461379,10443974
0.9999,90124534,40399998
0.9999,20476346,40243214
0.9999,20476346,40482515
0.9999,20476346,453058
0.9999,20476346,10339171
0.9999,20476346,70392844
0.9999,20476346,60476354
0.9999,20476346,40458600
0.9999,20476346,10270478
0.9999,20476346,90488143
0.9999,20476346,20549668
0.9999,20476346,50516063
0.9999,20476346,30258913
0.9999,20476346,80258915
0.9999,20476346,90207402
0.9999,20476346,80236103
0.9999,20476346,60512875
0.9999,20476346,90460573
0.9999,20476346,50213546
0.9999,20476346,80461380
0.9999,20476346,60357247
0.9999,461379,20275814
0.9999,461379,20440362
0.9999,20476346,343003
0.9999,461379,10502379
0.9999,10446883,60344735
0.9999,10446883,10529086
0.9999,10446883,20329195
0.9999,10446883,70238541
0.9999,10446883,30246722
0.9999,10446883,40256895
0.9999,10446883,50214560
0.9999,10446883,60442383
0.9999,10446883,10257306
0.9999,10446883,90246352
0.9999,10446883,70257638
0.9999,10446883,10357004
0.9999,10446883,50404032
0.9999,461379,10339171
0.9999,461379,70392844
0.9999,461379,40458600
0.9999,461379,10270478
0.9999,461379,80502111
0.9999,461379,502105
0.9999,461379,20461378
0.9999,461379,30393497
0.9999,461379,90207402
0.9999,461379,30219281
0.9999,461379,60280205
0.9999,461379,70177255
0.9999,461379,10486652
0.9999,461379,80275887
0.9999,461379,30466224
0.9999,461379,343003
0.9999,20476346,20482494
0.9999,20476346,461379
0.9999,30246722,30277959
0.9999,70238541,90529087
0.9999,70238541,30263245
0.9999,70238541,70286645
0.9999,70238541,40504249
0.9999,70238541,20246708
0.9999,70238541,60452174
0.9999,70238541,338412
0.9999,70238541,70404026
0.9999,70238541,80089239
0.9999,70238541,10203610
0.9999,70238541,20278167
0.9999,70238541,20300248
0.9999,70238541,95685100
0.9999,30246722,10486732
0.9999,30246722,20423602
0.9999,30246722,30263245
0.9999,30246722,20214566
0.9999,30246722,20246708
0.9999,30246722,10246308
0.9999,30246722,50356187
0.9999,30246722,80331930
0.9999,30246722,228705
0.9999,30246722,10368489
0.9999,30246722,50433987
0.9999,30246722,30256891
0.9999,30246722,70214559
0.9999,30246722,60529084
0.9999,30246722,90256893
0.9999,30246722,40480856
0.9999,30246722,70277957
0.9999,70238541,70193321
0.9999,70238541,50456592
0.9999,20476346,20317079
0.9999,70238541,60159520
0.9999,50277977,80515873
0.9999,50277977,256944
0.9999,50277977,60261103
0.9999,50277977,20467629
0.9999,50277977,40301124
0.9999,50277977,50246306
0.9999,50277977,90124534
0.9999,50277977,90246328
0.9999,50277977,30211275
0.9999,50277977,324518
0.9999,50277977,20201724
0.9999,50277977,50183993
0.9999,50277977,30278727
0.9999,50277977,90256893
0.9999,50277977,40458186
0.9999,50277977,90201725
0.9999,50277977,50357002
0.9999,50277977,40421188
0.9999,50277977,214505
0.9999,50277977,40256895
0.9999,50277977,10257306
0.9999,50277977,40249541
0.9999,50277977,90190524
0.9999,20476346,80435942
0.9999,20476346,80089239
0.9999,20476346,80094014
0.9999,20476346,60512861
0.9999,20476346,60159520
0.9999,20476346,20193899
0.9999,90124534,90246328
0.9999,50404032,40458191
0.9999,90124534,70420936
0.9999,70246348,60257648
0.9999,10277984,10211276
0.9999,10277984,80458189
0.9999,10277984,40318978
0.9999,10277984,30256891
0.9999,10277984,30404028
0.9999,10277984,60473015
0.9999,10277984,80331930
0.9999,10277984,70290360
0.9999,10277984,30246388
0.9999,10277984,60257648
0.9999,10277984,50246306
0.9999,50278726,50498889
0.9999,50278726,20219936
0.9999,50278726,60381898
0.9999,50278726,521948
0.9999,50278726,10381909
0.9999,40205599,20204652
0.9999,50278726,80429408
0.9999,50278726,50456554
0.9999,50278726,50219893
0.9999,50278726,40442195
0.9999,10277984,214505
0.9999,10277984,80256940
0.9999,10277984,50404027
0.9999,70330945,30514036
0.9999,70330945,80331063
0.9999,70330945,10246308
0.9999,70330945,10331194
0.9999,70330945,10385926
0.9999,70330945,90331166
0.9999,70330945,20524677
0.9999,70330945,10330953
0.9999,70330945,60331059
0.9999,70330945,307552
0.9999,70330945,331161
0.9999,10277984,50404032
0.9999,70330945,50330951
0.9999,70330945,514033
0.9999,70330945,331057
0.9999,70330945,70514039
0.9999,70330945,10257306
0.9999,70330945,50497818
0.9999,70330945,40452575
0.9999,70330945,20334314
0.9999,40205599,10338421
0.9999,50278726,50359195
0.9999,50278726,70420936
0.9999,50278726,40399998
0.9999,70246348,80256940
0.9999,40201723,70290360
0.9999,40201723,30246388
0.9999,40201723,60257648
0.9999,40201723,50246306
0.9999,40201723,30263245
0.9999,40205599,30238859
0.9999,40205599,30261307
0.9999,70246348,50404032
0.9999,70246348,50404027
0.9999,70246348,214505
0.9999,40201723,30404028
0.9999,70246348,10211276
0.9999,70246348,80458189
0.9999,70246348,40318978
0.9999,70246348,30256891
0.9999,70246348,30404028
0.9999,70246348,60473015
0.9999,70246348,10331194
0.9999,70246348,80331930
0.9999,70246348,70290360
0.9999,40201723,60473015
0.9999,40201723,90256893
0.9999,50278726,60454026
0.9999,40205599,80208261
0.9999,50278726,90124534
0.9999,50278726,30217135
0.9999,50278726,50486650
0.9999,50278726,30217159
0.9999,50278726,60217228
0.9999,50278726,359206
0.9999,40205599,30205613
0.9999,40205599,70205480
0.9999,40205599,70213569
0.9999,40205599,10205483
0.9999,40201723,10178601
0.9999,40201723,50404032
0.9999,40201723,10257306
0.9999,40201723,50404027
0.9999,40201723,80256940
0.9999,40201723,90434961
0.9999,40201723,10211276
0.9999,40201723,80458189
0.9999,40201723,50357002
0.9999,40201723,40318978
0.9999,60246396,30460811
0.9999,60246396,20214566
0.9999,60246396,30382347
0.9999,40205599,50205495
0.9999,90124534,20201724
0.9999,40205599,205493
0.9999,40205599,80398058
0.9999,40205599,30212406
0.9999,40205599,10205633
0.9999,40205599,60208238
0.9999,40205599,10205614
0.9999,40205599,50504772
0.9999,40205599,40234436
0.9999,40205599,40204651
0.9999,20393662,428549
0.9999,40205599,205662
0.9999,40205599,212554
0.9999,40205599,90205484
0.9999,40205599,30212562
0.9999,60263244,70257638
0.9999,60263244,20214566
0.9999,60263244,10446557
0.9999,60263244,214505
0.9999,60263244,90246352
0.9999,40205599,40205537
0.9999,20393662,90462355
0.9999,60263244,70277957
0.9999,40205599,50285034
0.9999,257302,30256891
0.9999,257302,10446557
0.9999,257302,20214566
0.9999,257302,70257638
0.9999,257302,90256893
0.9999,90246352,338412
0.9999,90246352,10446557
0.9999,90246352,50334303
0.9999,90246352,60263244
0.9999,40205599,50238858
0.9999,40205599,50357002
0.9999,40205599,50515346
0.9999,40205599,20297279
0.9999,40205599,60205664
0.9999,40205599,10301960
0.9999,40205599,80213432
0.9999,40205599,80205535
0.9999,40205599,30366917
0.9999,40205599,60212565
0.9999,40205599,60335199
0.9999,60263244,30263245
0.9999,60263244,70246386
0.9999,60246396,70214564
0.9999,60246396,10458183
0.9999,60396121,20510307
0.9999,60396121,50342237
0.9999,60396121,80391764
0.9999,60396121,50457105
0.9999,60396121,50510301
0.9999,60396121,20532743
0.9999,70330945,10331165
0.9999,70330945,40331055
0.9999,70330945,336432
0.9999,60246396,40256895
0.9999,60396121,60510310
0.9999,60246396,214505
0.9999,60246396,20207410
0.9999,60246396,30277959
0.9999,60246396,20257315
0.9999,60246396,90277961
0.9999,60246396,70214559
0.9999,60246396,30256891
0.9999,60246396,60211274
0.9999,60246396,392461
0.9999,60396121,70417892
0.9999,60396121,50443811
0.9999,60263244,70529088
0.9999,40205599,50205612
0.9999,60263244,257298
0.9999,60263244,20207410
0.9999,60263244,30256891
0.9999,40205599,80519946
0.9999,40205599,10205421
0.9999,40205599,60285024
0.9999,40205599,20285040
0.9999,40205599,30205496
0.9999,40205599,20205430
0.9999,40205599,30312236
0.9999,60396121,60391859
0.9999,40205599,60297885
0.9999,40205599,205501
0.9999,40205599,70285028
0.9999,70330945,30330947
0.9999,70330945,70331186
0.9999,70330945,60330984
0.9999,70330945,30263245
0.9999,60396121,445370
0.9999,60396121,60412932
0.9999,70246348,30246388
0.9999,70246348,50246306
0.9999,257302,30263245
0.9999,70246348,70331186
0.9999,30404028,20214566
0.9999,30404028,50246306
0.9999,60505511,90382882
0.9999,30404028,338412
0.9999,30404028,60257648
0.9999,30404028,421185
0.9999,30404028,10246308
0.9999,60505511,70331186
0.9999,30404028,30246388
0.9999,30404028,10203610
0.9999,60505511,30263245
0.9999,30404028,70246348
0.9999,30404028,30214504
0.9999,30404028,20201724
0.9999,30404028,40201723
0.9999,20246360,50404032
0.9999,30404028,70214559
0.9999,30404028,20246360
0.9999,30404028,90256893
0.9999,20246360,70257638
0.9999,30404028,60344735
0.9999,30404028,30263245
0.9999,30404028,50334303
0.9999,30404028,90529087
0.9999,80524882,80519946
0.9999,50404032,60442383
0.9999,50404032,50214560
0.9999,80524882,40204651
0.9999,50404032,50404027
0.9999,80524882,205662
0.9999,80524882,212554
0.9999,50404032,10277984
0.9999,80524882,90205484
0.9999,80524882,30212562
0.9999,80524882,10205421
0.9999,30404028,257298
0.9999,80524882,60285024
0.9999,80524882,20285040
0.9999,80524882,30205496
0.9999,80524882,50205612
0.9999,80524882,30312236
0.9999,80524882,205501
0.9999,80524882,70285028
0.9999,80524882,10338421
0.9999,80524882,20204652
0.9999,30404028,30277959
0.9999,30404028,70238541
0.9999,30404028,80458189
0.9999,60505511,10246308
0.9999,20246360,70404026
0.9999,20246360,10246308
0.9999,20246360,421185
0.9999,20246360,20519888
0.9999,20246360,20246708
0.9999,60505511,80331063
0.9999,20246360,50334303
0.9999,20246360,50335618
0.9999,60505511,330982
0.9999,60505511,40331164
0.9999,20246360,80534372
0.9999,60505511,40446122
0.9999,60505511,10331194
0.9999,60505511,10385926
0.9999,60505511,20524677
0.9999,80524882,30261307
0.9999,80524882,30238859
0.9999,80524882,10205483
